,,2014,2014,2014,2014,2014,2014,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003
,State,Liability (Total Pension Liability),Assets (Plan Fiduciary Net Postion),Pension Debt (Net Pension Liability),Funded Ratio,Change in Percent Funded,Funding Rank,Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid),Liability,Actuarial Value of Assets,Pension Debt,Funded Ratio,Change in Percent Funded,Funding Rank,Recommended Payment (ARC),Actual Payment,Payment Shortfall,Percent Contributed (Percent of ARC Paid)
,Rhode Island,"10,802,545","6,562,351","4,240,194",60.70%,2.30%,44,"$10,688,726 ","$6,249,402 ","$4,439,324 ",58.50%,0.30%,43,"$319,618 ","$319,618 ",$0 ,100.00%,"$10,816,459 ","$6,295,214 ","$4,521,245 ",58.20%,-1.00%,42,"$367,282 ","$367,282 ",$0 ,100.00%,"$10,702,085 ","$6,333,356 ","$4,368,728 ",59.20%,10.50%,44,"$315,354 ","$315,354 ",$0 ,100.00%,"$13,382,099 ","$6,509,044 ","$6,873,055 ",48.60%,-10.10%,49,"$306,428 ","$306,428 ",$0 ,100.00%,"$11,500,425 ","$6,752,084 ","$4,748,342 ",58.70%,-2.60%,45,"$320,173 ","$320,173 ",$0 ,100.00%,"$11,148,487 ","$6,834,921 ","$4,313,567 ",61.30%,4.90%,47,"$342,771 ","$342,771 ",$0 ,100.00%,"$11,175,901 ","$6,307,038 ","$4,868,863 ",56.40%,2.80%,50,"$304,649 ","$304,649 ",$0 ,100.00%,"$10,645,571 ","$5,711,254 ","$4,934,318 ",53.60%,-2.30%,50,"$235,053 ","$235,053 ",$0 ,100.00%,"$9,822,436 ","$5,493,336 ","$4,329,099 ",55.90%,-3.60%,49,"$192,600 ","$192,600 ",$0 ,100.00%,"$9,383,520 ","$5,584,220 ","$3,799,300 ",59.50%,-4.40%,49,"$175,458 ","$175,458 ",$0 ,100.00%,"$8,969,860 ","$5,729,600 ","$3,240,260 ",63.90%,-8.70%,48,"$142,799 ","$142,799 ",$0 ,100.00%
,South Carolina,"49,255,784","29,927,711","19,328,073",60.80%,-2.50%,43,"$47,254,021 ","$29,882,998 ","$17,371,023 ",63.20%,-2.10%,34,"$1,107,583 ","$1,107,583 ",$0 ,100.00%,"$45,202,202 ","$29,555,334 ","$15,646,868 ",65.40%,-2.50%,27,"$973,834 ","$973,834 ",$0 ,100.00%,"$43,512,617 ","$29,539,613 ","$13,973,004 ",67.90%,1.40%,27,"$952,390 ","$952,390 ",$0 ,100.00%,"$43,963,133 ","$29,219,072 ","$14,744,061 ",66.50%,-2.20%,35,"$956,643 ","$956,750 ",($107),100.00%,"$42,050,701 ","$28,871,570 ","$13,179,131 ",68.70%,-1.40%,33,"$966,538 ","$966,610 ",($72),100.00%,"$40,318,436 ","$28,265,752 ","$12,052,684 ",70.10%,-1.00%,39,"$902,340 ","$902,365 ",($25),100.00%,"$37,853,541 ","$26,897,530 ","$10,956,011 ",71.10%,0.10%,39,"$763,189 ","$764,115 ",($926),100.10%,"$35,814,673 ","$25,414,245 ","$10,400,428 ",71.00%,-1.90%,39,"$689,400 ","$690,373 ",($973),100.10%,"$33,712,394 ","$24,577,471 ","$9,134,923 ",72.90%,-7.90%,37,"$641,456 ","$640,483 ",$973 ,99.80%,"$29,263,101 ","$23,650,164 ","$5,612,937 ",80.80%,-2.60%,32,"$615,597 ","$614,724 ",$873 ,99.90%,"$27,421,732 ","$22,872,709 ","$4,549,023 ",83.40%,-2.90%,31,"$610,369 ","$609,632 ",$737 ,99.90%
,South Dakota,"9,887,095","10,607,554","-720,459",107.30%,7.40%,1,"$8,865,588 ","$8,857,989 ","$7,598 ",99.90%,7.40%,1,"$101,750 ","$102,376 ",($627),100.60%,"$8,570,534 ","$7,932,327 ","$638,207 ",92.60%,-3.70%,4,"$100,240 ","$99,867 ",$373 ,99.60%,"$7,822,191 ","$7,532,802 ","$289,389 ",96.30%,0.20%,2,"$100,389 ","$102,673 ","($2,284)",102.30%,"$7,502,301 ","$7,210,556 ","$291,745 ",96.10%,4.40%,3,"$98,876 ","$96,914 ","$1,962 ",98.00%,"$7,494,895 ","$6,874,347 ","$620,547 ",91.70%,-5.70%,6,"$95,280 ","$94,245 ","$1,035 ",98.90%,"$7,084,866 ","$6,899,770 ","$185,095 ",97.40%,-0.10%,7,"$89,766 ","$89,766 ",$0 ,100.00%,"$6,818,687 ","$6,645,493 ","$173,194 ",97.50%,0.50%,9,"$91,362 ","$91,362 ",$0 ,100.00%,"$5,958,926 ","$5,780,395 ","$178,531 ",97.00%,0.20%,8,"$80,829 ","$80,829 ",$0 ,100.00%,"$5,665,377 ","$5,484,349 ","$181,028 ",96.80%,-1.10%,9,"$78,265 ","$78,265 ",$0 ,100.00%,"$5,143,989 ","$5,037,261 ","$106,728 ",97.90%,0.60%,8,"$74,854 ","$74,854 ",$0 ,100.00%,"$4,905,995 ","$4,773,678 ","$132,317 ",97.30%,0.50%,11,"$75,989 ","$75,989 ",$0 ,100.00%
,Tennessee,"43,407,305","42,905,157","502,148",98.80%,5.20%,5,"$41,913,433 ","$39,249,318 ","$2,664,115 ",93.60%,2.10%,5,"$1,010,425 ","$1,010,425 ",$0 ,100.00%,"$40,069,332 ","$36,680,782 ","$3,388,550 ",91.50%,0.00%,5,"$1,002,686 ","$1,002,686 ",$0 ,100.00%,"$40,069,332 ","$36,680,782 ","$3,388,550 ",91.50%,1.70%,5,"$995,540 ","$995,540 ",$0 ,100.00%,"$35,198,741 ","$31,639,654 ","$3,559,087 ",89.90%,0.00%,7,"$836,727 ","$836,727 ",$0 ,100.00%,"$35,198,741 ","$31,639,654 ","$3,559,087 ",89.90%,-5.20%,7,"$836,911 ","$836,911 ",$0 ,100.00%,"$32,715,771 ","$31,112,969 ","$1,602,802 ",95.10%,0.00%,8,"$838,259 ","$838,259 ",$0 ,100.00%,"$32,715,771 ","$31,112,969 ","$1,602,802 ",95.10%,-3.60%,11,"$794,428 ","$794,428 ",$0 ,100.00%,"$28,117,127 ","$27,751,013 ","$366,114 ",98.70%,0.00%,7,"$665,879 ","$665,879 ",$0 ,100.00%,"$28,117,127 ","$27,751,013 ","$366,114 ",98.70%,0.10%,6,"$629,250 ","$629,250 ",$0 ,100.00%,"$26,075,500 ","$25,704,500 ","$371,000 ",98.60%,0.00%,7,"$411,106 ","$411,106 ",$0 ,100.00%,"$26,075,500 ","$25,704,500 ","$371,000 ",98.60%,0.30%,10,"$398,334 ","$398,334 ",$0 ,100.00%
,Texas,"201,046,036","159,155,968","41,890,068",79.20%,-1.30%,22,"$183,517,636 ","$147,626,488 ","$35,891,148 ",80.40%,-1.50%,12,"$3,847,129 ","$2,661,753 ","$1,185,376 ",69.20%,"$175,469,714 ","$143,799,385 ","$31,670,329 ",82.00%,-1.00%,10,"$3,557,450 ","$2,438,834 ","$1,118,617 ",68.60%,"$169,296,370 ","$140,429,017 ","$28,867,353 ",82.90%,-0.30%,10,"$3,508,890 ","$2,825,795 ","$683,095 ",80.50%,"$163,417,834 ","$136,052,621 ","$27,365,213 ",83.30%,-0.90%,12,"$3,363,531 ","$2,760,942 ","$602,589 ",82.10%,"$155,679,204 ","$130,983,262 ","$24,695,942 ",84.10%,-6.60%,13,"$2,611,397 ","$2,585,237 ","$26,160 ",99.00%,"$148,594,953 ","$134,813,725 ","$13,781,228 ",90.70%,0.60%,12,"$2,459,259 ","$2,459,100 ",$159 ,100.00%,"$141,305,372 ","$127,360,001 ","$13,945,371 ",90.10%,1.60%,16,"$2,465,779 ","$2,120,212 ","$345,566 ",86.00%,"$132,087,713 ","$116,947,334 ","$15,140,379 ",88.50%,0.20%,16,"$2,313,192 ","$1,955,873 ","$357,318 ",84.60%,"$125,703,182 ","$111,035,468 ","$14,667,714 ",88.30%,-4.30%,17,"$2,154,619 ","$1,785,828 ","$368,790 ",82.90%,"$118,388,378 ","$109,683,440 ","$8,704,938 ",92.60%,-2.20%,14,"$2,109,272 ","$1,742,408 ","$366,863 ",82.60%,"$115,239,912 ","$109,340,390 ","$5,899,522 ",94.90%,-2.30%,15,"$2,046,187 ","$1,757,331 ","$288,856 ",85.90%
,Utah,"30,025,458","26,569,124","3,456,334",88.50%,8.30%,12,"$29,171,564 ","$23,405,396 ","$5,766,168 ",80.20%,3.70%,13,"$902,264 ","$902,264 ",$0 ,100.00%,"$27,939,108 ","$21,369,935 ","$6,569,173 ",76.50%,-1.90%,19,"$813,259 ","$813,259 ",$0 ,100.00%,"$26,956,504 ","$21,117,218 ","$5,839,286 ",78.30%,-3.80%,19,"$753,664 ","$753,664 ",$0 ,100.00%,"$25,711,658 ","$21,131,650 ","$4,580,008 ",82.20%,-3.60%,13,"$695,221 ","$695,221 ",$0 ,100.00%,"$24,274,639 ","$20,818,430 ","$3,456,209 ",85.80%,-0.80%,12,"$665,235 ","$665,235 ",$0 ,100.00%,"$22,931,261 ","$19,857,146 ","$3,074,115 ",86.60%,-8.50%,19,"$641,690 ","$641,690 ",$0 ,100.00%,"$21,320,649 ","$20,269,043 ","$1,051,606 ",95.10%,-0.80%,12,"$597,184 ","$597,184 ",$0 ,100.00%,"$18,881,142 ","$18,093,491 ","$787,651 ",95.80%,2.60%,11,"$533,860 ","$533,860 ",$0 ,100.00%,"$17,610,596 ","$16,415,381 ","$1,195,215 ",93.20%,0.90%,14,"$490,476 ","$490,476 ",$0 ,100.00%,"$16,667,893 ","$15,393,467 ","$1,274,426 ",92.40%,-2.30%,16,"$446,182 ","$446,182 ",$0 ,100.00%,"$15,546,729 ","$14,718,181 ","$828,548 ",94.70%,1.90%,16,"$380,012 ","$380,012 ",$0 ,100.00%
,Vermont,"5,216,342","3,897,136","1,319,206",74.70%,5.50%,28,"$5,009,560 ","$3,468,330 ","$1,541,230 ",69.20%,-0.90%,26,"$111,587 ","$128,470 ","($16,883)",115.10%,"$4,754,089 ","$3,335,632 ","$1,418,457 ",70.20%,-2.40%,24,"$91,522 ","$107,986 ","($16,464)",118.00%,"$4,463,336 ","$3,238,011 ","$1,225,325 ",72.50%,-2.10%,22,"$103,841 ","$98,958 ","$4,884 ",95.30%,"$4,090,537 ","$3,051,925 ","$1,038,612 ",74.60%,1.80%,23,"$89,514 ","$83,983 ","$5,531 ",93.80%,"$4,012,955 ","$2,923,124 ","$1,089,831 ",72.80%,-15.00%,29,"$66,075 ","$62,484 ","$3,591 ",94.60%,"$3,792,854 ","$3,331,303 ","$461,551 ",87.80%,-7.70%,14,"$83,579 ","$80,151 ","$3,428 ",95.90%,"$3,334,146 ","$3,186,321 ","$147,825 ",95.60%,3.60%,10,"$87,576 ","$86,251 ","$1,326 ",98.50%,"$3,195,421 ","$2,939,063 ","$256,358 ",92.00%,-2.80%,14,"$102,682 ","$70,080 ","$32,602 ",68.20%,"$2,915,086 ","$2,761,990 ","$153,096 ",94.70%,0.50%,12,"$91,093 ","$68,298 ","$22,795 ",75.00%,"$2,757,388 ","$2,599,082 ","$158,306 ",94.30%,0.50%,11,"$77,299 ","$51,618 ","$25,681 ",66.80%,"$2,629,348 ","$2,466,324 ","$163,024 ",93.80%,-0.30%,17,"$58,849 ","$50,694 ","$8,155 ",86.10%
,Virginia,"85,870,937","64,520,891","21,350,046",75.10%,9.60%,27,"$82,407,426 ","$54,027,587 ","$28,379,839 ",65.60%,0.20%,31,"$2,360,273 ","$1,791,478 ","$568,795 ",75.90%,"$81,207,000 ","$53,069,000 ","$28,138,000 ",65.40%,-4.10%,28,"$1,723,651 ","$1,016,482 ","$707,169 ",59.00%,"$78,423,000 ","$54,473,000 ","$23,950,000 ",69.50%,-2.60%,25,"$1,683,488 ","$778,968 ","$904,520 ",46.30%,"$75,889,000 ","$54,660,000 ","$21,229,000 ",72.00%,-7.70%,26,"$1,594,447 ","$1,063,117 ","$531,330 ",66.70%,"$69,135,000 ","$55,123,000 ","$14,012,000 ",79.70%,-3.80%,19,"$1,608,466 ","$1,311,683 ","$296,783 ",81.50%,"$65,174,000 ","$54,441,000 ","$10,733,000 ",83.50%,1.70%,21,"$1,486,768 ","$1,375,894 ","$110,874 ",92.50%,"$60,530,000 ","$49,516,000 ","$11,014,000 ",81.80%,1.60%,28,"$1,397,755 ","$1,201,460 ","$196,295 ",86.00%,"$55,072,000 ","$44,166,000 ","$10,906,000 ",80.20%,-0.60%,31,"$988,662 ","$857,660 ","$131,002 ",86.70%,"$51,683,000 ","$41,749,000 ","$9,934,000 ",80.80%,-8.50%,29,"$929,681 ","$771,650 ","$158,031 ",83.00%,"$45,907,000 ","$40,995,000 ","$4,912,000 ",89.30%,-5.90%,20,"$583,480 ","$496,183 ","$87,297 ",85.00%,"$42,516,000 ","$40,492,000 ","$2,024,000 ",95.20%,-5.10%,14,"$564,441 ","$362,042 ","$202,399 ",64.10%
,Washington,"80,803,545","72,762,758","8,040,787",90.00%,1.80%,11,"$74,347,100 ","$65,644,900 ","$8,702,200 ",88.30%,-6.80%,7,"$1,675,100 ","$1,257,571 ","$417,529 ",75.10%,"$66,553,456 ","$63,297,256 ","$3,256,200 ",95.10%,1.40%,3,"$1,629,600 ","$1,212,601 ","$416,999 ",74.40%,"$64,932,162 ","$60,829,162 ","$4,103,000 ",93.70%,-1.20%,4,"$1,499,600 ","$971,650 ","$527,950 ",64.80%,"$61,747,228 ","$58,614,128 ","$3,133,100 ",94.90%,2.70%,4,"$1,877,200 ","$988,500 ","$888,700 ",52.70%,"$61,985,696 ","$57,162,081 ","$4,823,615 ",92.20%,-8.10%,5,"$1,787,100 ","$1,334,300 ","$452,800 ",74.70%,"$54,346,500 ","$54,511,600 ","($165,100)",100.30%,1.10%,3,"$1,545,600 ","$967,900 ","$577,700 ",62.60%,"$51,344,900 ","$50,943,000 ","$401,900 ",99.20%,-0.30%,7,"$1,365,300 ","$692,800 ","$672,500 ",50.70%,"$48,124,000 ","$47,914,514 ","$209,486 ",99.60%,1.00%,6,"$1,421,200 ","$396,100 ","$1,025,100 ",27.90%,"$46,104,500 ","$45,455,200 ","$649,300 ",98.60%,-6.60%,7,"$1,082,200 ","$215,800 ","$866,400 ",19.90%,"$42,078,700 ","$44,256,400 ","($2,177,700)",105.20%,-1.60%,3,"$914,700 ","$205,500 ","$709,200 ",22.50%,"$41,193,200 ","$43,987,500 ","($2,794,300)",106.80%,-11.00%,2,"$722,300 ","$192,300 ","$530,000 ",26.60%
,West Virginia,"17,150,259","13,330,090","3,820,169",77.70%,10.70%,23,"$16,728,771 ","$11,218,521 ","$5,510,250 ",67.10%,4.00%,27,"$699,040 ","$697,182 ","$1,858 ",99.70%,"$16,299,371 ","$10,279,137 ","$6,020,234 ",63.10%,-0.90%,37,"$668,223 ","$705,079 ","($36,856)",105.50%,"$15,741,272 ","$10,074,666 ","$5,666,606 ",64.00%,6.10%,38,"$696,843 ","$695,238 ","$1,605 ",99.80%,"$14,986,050 ","$8,678,142 ","$6,307,908 ",57.90%,2.00%,44,"$664,635 ","$604,287 ","$60,348 ",90.90%,"$14,266,419 ","$7,977,030 ","$6,289,389 ",55.90%,-7.70%,49,"$541,482 ","$522,426 ","$19,056 ",96.50%,"$13,642,584 ","$8,673,875 ","$4,968,709 ",63.60%,-4.40%,44,"$480,944 ","$512,762 ","($31,818)",106.60%,"$13,358,826 ","$9,084,665 ","$4,274,161 ",68.00%,2.10%,43,"$460,057 ","$1,622,808 ","($1,162,751)",352.70%,"$12,039,611 ","$7,935,652 ","$4,103,959 ",65.90%,13.60%,44,"$488,223 ","$879,900 ","($391,677)",180.20%,"$11,554,264 ","$6,040,559 ","$5,513,705 ",52.30%,7.70%,50,"$487,636 ","$733,141 ","($245,505)",150.30%,"$11,057,908 ","$4,924,536 ","$6,133,372 ",44.50%,4.40%,50,"$482,035 ","$475,041 ","$6,994 ",98.50%,"$10,693,209 ","$4,294,345 ","$6,398,864 ",40.20%,1.60%,50,"$438,912 ","$419,001 ","$19,911 ",95.50%
,Wisconsin,"89,691,173","92,147,447","-2,456,274",102.70%,2.80%,3,"$85,328,700 ","$85,276,100 ","$52,600 ",99.90%,0.00%,2,"$912,400 ","$912,400 ",$0 ,100.00%,"$78,682,700 ","$78,613,000 ","$69,700 ",99.90%,0.00%,1,"$826,100 ","$826,100 ",$0 ,100.00%,"$76,565,200 ","$76,465,900 ","$99,300 ",99.90%,0.00%,1,"$784,100 ","$815,464 ","($31,364)",104.00%,"$80,758,800 ","$80,626,900 ","$131,900 ",99.80%,0.10%,1,"$686,700 ","$741,636 ","($54,936)",108.00%,"$79,104,600 ","$78,911,300 ","$193,300 ",99.80%,0.10%,2,"$645,600 ","$697,248 ","($51,648)",108.00%,"$77,412,000 ","$77,159,400 ","$252,600 ",99.70%,0.00%,4,"$644,800 ","$644,800 ",$0 ,100.00%,"$80,079,700 ","$79,791,900 ","$287,800 ",99.60%,0.10%,6,"$614,000 ","$614,000 ",$0 ,100.00%,"$73,735,800 ","$73,415,300 ","$320,500 ",99.60%,0.10%,5,"$561,000 ","$561,000 ",$0 ,100.00%,"$68,987,500 ","$68,615,100 ","$372,400 ",99.50%,0.10%,5,"$531,800 ","$531,800 ",$0 ,100.00%,"$66,622,300 ","$66,209,400 ","$412,900 ",99.40%,0.20%,6,"$497,800 ","$497,800 ",$0 ,100.00%,"$63,211,700 ","$62,685,300 ","$526,400 ",99.20%,2.10%,9,"$462,700 ","$462,700 ",$0 ,100.00%
,Wyoming,"9,682,721","7,688,940","1,993,781",79.40%,0.70%,21,"$9,132,959 ","$7,186,844 ","$1,946,115 ",78.70%,-0.90%,17,"$184,651 ","$151,701 ","$32,950 ",82.20%,"$8,300,258 ","$6,609,063 ","$1,691,194 ",79.60%,-3.40%,13,"$164,142 ","$146,353 ","$17,789 ",89.20%,"$7,969,992 ","$6,613,541 ","$1,356,451 ",83.00%,-2.90%,9,"$150,105 ","$143,650 ","$6,456 ",95.70%,"$7,740,611 ","$6,649,755 ","$1,090,856 ",85.90%,-2.90%,9,"$152,973 ","$125,721 ","$27,252 ",82.20%,"$7,401,614 ","$6,571,160 ","$830,454 ",88.80%,9.40%,9,"$169,712 ","$107,662 ","$62,049 ",63.40%,"$6,989,823 ","$5,545,411 ","$1,444,412 ",79.30%,-15.20%,29,"$98,533 ","$102,715 ","($4,182)",104.20%,"$6,846,718 ","$6,470,245 ","$376,473 ",94.50%,-0.40%,14,"$86,200 ","$89,792 ","($3,591)",104.20%,"$6,215,540 ","$5,899,371 ","$316,168 ",94.90%,-0.10%,12,"$77,585 ","$109,551 ","($31,966)",141.20%,"$5,785,092 ","$5,498,999 ","$286,093 ",95.10%,8.90%,11,"$121,089 ","$77,180 ","$43,909 ",63.70%,"$6,174,579 ","$5,317,172 ","$857,407 ",86.10%,-6.30%,27,"$104,502 ","$74,509 ","$29,993 ",71.30%,"$5,671,996 ","$5,244,021 ","$427,975 ",92.50%,0.00%,21,"$56,236 ","$71,434 ","($15,198)",127.00%
,US Total,"3,701,820,064","2,768,267,665","933,552,398",74.80%,3.00%,N/A,"$3,434,158,270 ","$2,465,775,276 ","$968,382,999 ",71.80%,-0.50%,N/A,"$91,940,678 ","$73,513,657 ","$18,427,021 ",80.00%,"$3,298,798,385 ","$2,383,987,064 ","$914,811,320 ",72.30%,-1.60%,N/A,"$87,288,647 ","$66,606,785 ","$20,681,862 ",76.30%,"$3,186,287,229 ","$2,353,550,101 ","$832,737,129 ",73.90%,-1.40%,N/A,"$83,553,540 ","$64,322,518 ","$19,231,021 ",77.00%,"$3,065,074,141 ","$2,308,084,443 ","$756,989,698 ",75.30%,-2.30%,N/A,"$73,681,596 ","$57,593,717 ","$16,087,879 ",78.20%,"$2,938,598,690 ","$2,279,116,027 ","$659,482,663 ",77.60%,-5.60%,N/A,"$67,041,885 ","$56,004,152 ","$11,037,733 ",83.50%,"$2,783,545,339 ","$2,313,741,452 ","$469,803,887 ",83.10%,-3.10%,N/A,"$63,782,697 ","$57,235,962 ","$6,546,735 ",89.70%,"$2,629,453,903 ","$2,267,252,882 ","$362,201,020 ",86.20%,1.00%,N/A,"$59,744,697 ","$50,530,177 ","$9,214,520 ",84.60%,"$2,448,003,225 ","$2,086,960,134 ","$361,043,091 ",85.30%,0.00%,N/A,"$53,977,034 ","$43,836,213 ","$10,140,822 ",81.20%,"$2,294,544,851 ","$1,955,025,386 ","$339,519,465 ",85.20%,-1.80%,N/A,"$49,369,702 ","$41,043,426 ","$8,326,276 ",83.10%,"$2,148,845,859 ","$1,870,222,456 ","$278,623,402 ",87.00%,-1.40%,N/A,"$41,130,517 ","$35,341,672 ","$5,788,846 ",85.90%,"$2,024,702,427 ","$1,791,105,473 ","$233,596,954 ",88.50%,-5.30%,N/A,"$33,191,596 ","$29,016,479 ","$4,175,117 ",87.40%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,All $ figures are in thousands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
*,"""Change in Percent Funded Ratio"" is the difference in percentage points from the previous year",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,"New accounting standards under GASB Statement 67, for the fiscal year ended June 30, 2014, eliminate the ARC.  Oregon’s reported contribution uses Actuarially Determined Contributions (ADC) based on the new accounting standards rather than the Actuarially Required Contribution (ARC) based on the old funding standards. As a result, there is no reported 2013 ARC for Oregon Public Employees' Retirement System.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
